voltageLevelId;xPosition;yPosition;xLabelPosition;yLabelPosition
P.VIZP3;869947;-1970305;873850;-1972393
PACY P3;674558;-2279875;674640;-2280896
PAGANP3;962722;-1846772;959439;-1845903
PAILLP3;285036;-1986980;288326;-1987951
PAIMBP3;228326;-2275834;232725;-2275682
PAIMPP3;179053;-2487855;184492;-2488092
PAIREP3;826349;-2093302;826349;-2093302
PALA5P3;514191;-2392551;514191;-2392551
PALAIP4;484565;-2108412;491195;-2108575
PALAMP3;433727;-1801913;428418;-1802617
PALANP4;414115;-2131126;419576;-2131016
PALAYP6;440742;-1833619;434248;-1831021
PALENP3;895861;-2204844;888273;-2212658
PALENP6;897137;-2197220;890732;-2189841
PALISP3;691408;-1958128;688815;-1959520
PALLIP4;283697;-2169941;283658;-2172799
PALLUP4;264540;-2245222;263681;-2247968
PALUDP3;816728;-1897822;819734;-1897215
PALUEP7;505872;-2576565;500331;-2586172
PALUNP3;843329;-1798604;838859;-1798047
PALUNP6;867274;-1797453;860910;-1800003
PAMI5P3;476535;-1771856;472703;-1773460
PAMIEP3;499952;-1769577;501632;-1771646
PANISP3;579223;-1711796;581492;-1713034
PANNEP3;670080;-2224169;673025;-2224136
PAPAUP4;441251;-2187001;444977;-2182653
PAPINP6;755223;-1998951;748797;-1995559
PARADP4;607680;-2224782;612713;-2224335
PARC P6;466959;-2348454;470354;-2351245
PARDIP3;293360;-1839651;293699;-1840829
PARENP3;250766;-1931473;246335;-1926985
PARILP3;766410;-2055247;766410;-2055247
PARISP3;825498;-1980213;819816;-1975930
PARISP6;829746;-1972064;840291;-1972693
PARIZP3;640108;-2202593;635302;-2201352
PAROYP3;645284;-2310817;645366;-2311836
PARTHP4;399266;-2213394;394126;-2213036
PAS  P4;296213;-2363793;300581;-2360750
PASIPP3;659210;-2389841;659210;-2389841
PASQUP6;573720;-2468709;576484;-2461612
PASSAP3;860126;-1904704;856714;-1903435
PASSYP1;958836;-2061815;958836;-2061815
PASSYP2;966454;-2061520;967008;-2062663
PASSYP3;954463;-2060497;951103;-2062951
PASSYP6;963210;-2063134;973184;-2070020
PASTOP3;684334;-1801715;680193;-1802298
PATISP3;600603;-2536847;593321;-2531929
PATISP6;588353;-2536352;582734;-2537428
PATOUP6;620085;-2362005;619824;-2363371
PATRAP3;387513;-1947387;384025;-1946740
PATURP3;748370;-2109833;748370;-2109833
PAU  P3;319781;-1792019;316155;-1793119
PAU.EP3;325068;-1829562;325494;-1831475
PAU.NP3;307130;-1824684;312109;-1828437
PAUDYP6;560809;-2208331;560809;-2208331
PAUI5P3;288912;-2048104;285240;-2046942
PAUILP3;284383;-2059778;280394;-2061123
PAYOLP4;628073;-2313384;630259;-2308958
PEBERP3;478222;-1782414;478417;-1783867
PECQ P3;562417;-2439869;559757;-2440947
PECY P3;714334;-2394317;714334;-2394317
PEILLP3;995376;-1805598;995203;-1806747
PELADP6;910056;-1784587;910056;-1784587
PELISP3;548590;-1912708;555191;-1914039
PELISP6;551823;-1919870;554204;-1922020
PELOUP4;475753;-2294827;473751;-2296541
PELTRP6;907427;-2429051;913923;-2427860
PENC5P7;744974;-2510907;747643;-2512708
PENCRP3;105861;-2470618;110433;-2470638
PENHAP3;71401;-2406392;74262;-2402499
PENL5P4;563362;-2592761;561330;-2593114
PENL5P7;558949;-2585492;563225;-2591467
PENLYP7;543429;-2591401;547094;-2595648
PENNEP3;902876;-1774475;905278;-1775283
PERCHP3;513063;-1664892;516433;-1658062
PERCYP4;382960;-2460018;387334;-2460667
PERELP6;837891;-1992030;829223;-1991100
PERIEP4;318836;-2527887;323025;-2525793
PERIZP3;696472;-2575370;700061;-2572122
PERIZP6;702742;-2574738;705429;-2567606
PERNEP4;603220;-2626719;601833;-2627889
PERONP3;638531;-2582958;639494;-2584423
PERPIP3;588748;-1701968;590097;-1704445
PERQUP3;326342;-1873001;326438;-1874196
PERR5P2;894090;-2005573;894090;-2005573
PERR6P3;151186;-2501769;151273;-2503714
PERR7P3;644233;-2252409;649963;-2251406
PERRAP6;714626;-2047897;716303;-2051734
PERREP6;549355;-2466348;546427;-2458557
PERRIP3;768826;-2275172;769831;-2277208
PERROP4;407912;-2085492;403287;-2082985
PERSAP3;533688;-2497703;532631;-2499816
PERSAP6;643255;-2490150;640715;-2492004
PERTAP3;661583;-2586920;663839;-2583641
PERTAP6;669166;-2584138;676377;-2579087
PERTRP6;355549;-2390048;364652;-2385156
PERTUP3;842943;-1847330;839660;-1846115
PESSAP3;297314;-1973786;289175;-1977211
PESSAP6;291778;-1966685;302539;-1959674
PEU.NP3;936878;-2230783;941179;-2229064
PEU.SP3;924944;-2235706;922114;-2236521
PEUGEP3;1005581;-2288864;1008485;-2289642
PEUP5P7;615352;-2636323;615352;-2636323
PEUPLP3;660104;-2525979;662394;-2528257
PEYMEP3;969912;-1765092;967490;-1765562
PEYR7P4;485180;-2123134;485091;-2125436
PEYROP6;676652;-1800999;682171;-1794446
PEYRUP1;624544;-2032896;624544;-2032896
PEYRUP3;625044;-2032896;624062;-2034146
PEZENP3;637864;-1796153;639182;-1798782
PFAFFP3;997095;-2421856;998307;-2424106
PHALSP3;977036;-2420723;977278;-2422185
PHELIP4;498768;-2350851;496528;-2347601
PIAT P3;636908;-2038802;633339;-2037285
PICHEP3;747868;-1786029;750596;-1784291
PICHOP3;328057;-1998585;328057;-1998585
PICOCP7;492319;-2265038;498473;-2263027
PINEDP3;968957;-1785466;968813;-1786436
PINETP3;630327;-1890553;631911;-1886396
PINIEP4;312597;-2116915;308460;-2111507
PINONP3;711983;-2531690;714283;-2529274
PINT5P4;429058;-2206954;424030;-2206128
PIOLEP3;791056;-1880486;791550;-1882715
PIOVIP3;426999;-2088967;426999;-2088967
PITHIP4;580126;-2337072;583768;-2338599
PIZANP1;791249;-1990740;791249;-1990740
PIZANP3;791249;-1990740;793510;-1993525
PLACHP6;653784;-2625393;653784;-2625393
PLAGNP3;959093;-2010895;962659;-2010893
PLAI5P3;503863;-2419145;503577;-2421837
PLAISP6;688840;-2442174;685454;-2445170
PLAN5P4;435600;-2186312;431864;-2187024
PLAN6P3;254721;-2441000;253943;-2436506
PLANCP3;672993;-1922590;677270;-1923168
PLANTP3;808862;-1906958;806087;-1906074
PLAUDP4;464028;-2116973;457987;-2117266
PLAUDP7;472267;-2108157;473389;-2098847
PLELAP4;237598;-2387829;232966;-2387120
PLEMYP3;218054;-2425228;213827;-2426438
PLESSP4;240935;-2189172;235839;-2183122
PLEUMP4;474305;-2231711;479435;-2231745
PLISOP6;592032;-2347530;597498;-2348414
PLOE5P3;168523;-2352527;168933;-2348760
PLOERP3;226805;-2374721;231324;-2373740
PLOMBP3;873059;-2293643;876321;-2289703
PLOMBP5;864852;-2307162;869837;-2302518
PLOMFP3;872559;-2293643;872559;-2293643
PLOMFP5;869990;-2298149;869990;-2298149
PLOUAP3;157876;-2393000;154657;-2394501
PLOUFP3;188665;-2462016;184040;-2463693
PLOUGP3;64256;-2467673;66221;-2463728
PLOUIP3;762547;-2592957;762244;-2594825
PLOURP3;185693;-2472663;190615;-2472481
PLOUVP3;178134;-2453518;173294;-2450707
PLUMAP4;424971;-2366813;421262;-2368768
PLUSQP3;151912;-2448237;150875;-2450163
PLUVIP3;155362;-2352605;155362;-2352605
PLUVIP6;152515;-2364079;152515;-2364079
PLUZUP3;156806;-2478003;157426;-2473682
PODENP3;311392;-1949254;307704;-1944655
POIRIP4;463702;-2404497;463702;-2404497
POISAP4;520159;-2287487;516491;-2283605
POISEP3;798181;-2295170;796548;-2291953
POISSP3;503751;-2470647;497569;-2471243
POISYP3;887171;-2046366;887171;-2046366
POITIP4;456636;-2201647;450776;-2196796
POL45P4;542638;-2310031;541732;-2312006
POLISP3;747985;-2310591;745682;-2307854
POLLIP3;790993;-2133932;795256;-2134658
POLY5P3;785508;-1966819;780877;-1963986
POLYMP4;478269;-2509121;478269;-2509121
POM.CP3;977464;-2001262;980305;-2002498
POMACP3;754311;-2506742;754311;-2506742
POMBLP3;970774;-2005129;974837;-2004724
POMERP4;371656;-2010971;376378;-2007740
POMPAP3;676282;-2379032;673465;-2376171
PONANP6;108813;-2461056;108813;-2461056
PONS P4;329719;-2093711;325454;-2088540
PONTEP6;798128;-1748773;790338;-1751555
PONTEP7;788512;-1742567;793521;-1736261
PORC5P3;532528;-2446714;532459;-2448522
PORCHP3;488543;-2455874;484774;-2452179
PORCHP4;485357;-2459937;484837;-2462622
PORCHP6;486842;-2452116;485648;-2458358
PORNIP3;218856;-2257172;214021;-2256442
PORT6P4;471375;-2290923;475469;-2287874
PORT7P3;227645;-2357522;228672;-2359315
PORTAP3;506756;-1661961;503235;-1656617
PORTEP3;778815;-1945056;783013;-1942802
PORTIP5;396932;-1721542;391450;-1715894
POTEAP6;781125;-2429583;775236;-2431903
POUANP4;325483;-2355195;330458;-2354731
POUGEP6;628439;-1867542;624750;-1859500
POUGNP3;881491;-2109896;878177;-2105065
POULDP3;54226;-2409965;49270;-2410375
POURPP3;668944;-2356782;671968;-2357487
POUXEP3;911676;-2298154;911211;-2292640
POUZAP4;334990;-2229586;335327;-2231831
POUZIP3;802570;-1940801;805098;-1940888
POYGNP4;472731;-2047423;470004;-2042655
PRAD5P3;556181;-1933843;559768;-1934237
PRAD6P3;553610;-1927252;555580;-1928452
PRADIP3;447381;-1698956;443560;-1699483
PRAG5P3;317712;-1711623;313203;-1707622
PRAGNP3;316812;-1724263;311282;-1721631
PRAGNP6;305371;-1730654;296006;-1733358
PRAL5P3;933888;-1923634;933888;-1923634
PRAL5P6;908025;-1924363;908025;-1924363
PRALOP1;933101;-1997478;930416;-1998259
PRALOP3;939967;-1996179;941453;-1997469
PRAT P3;180270;-2335353;179218;-2332172
PRAT5P3;566601;-2161492;566601;-2161492
PRATCP3;665191;-1974539;658215;-1971664
PRATCP6;662489;-1977968;671918;-1969023
PRAUDP4;318506;-2288855;321944;-2289446
PRAULP3;629135;-2080609;628369;-2081778
PRAUTP3;838023;-2274477;837742;-2275695
PREGUP4;328506;-2106329;319562;-2101421
PREGUP6;337927;-2106649;337927;-2106649
PREGUP7;338427;-2106649;348776;-2100441
PRELEP3;734874;-2290017;738838;-2289346
PRELEP6;734380;-2286676;735890;-2290208
PREMYP3;672984;-2587206;670433;-2586563
PREMYP4;693127;-2587342;693127;-2587342
PRESSP1;954756;-2086215;954756;-2086215
PRESSP3;955256;-2086215;958537;-2088364
PRESSP6;964012;-2081172;969774;-2077770
PREUIP4;477961;-2220587;481380;-2221193
PREUSP3;1019649;-2427692;1021845;-2428713
PRIE5P4;458220;-2230153;453100;-2228975
PRIEUP3;757415;-2454483;757267;-2456095
PRIMEP6;684217;-2477800;685402;-2474737
PRINQP1;223245;-2338912;223245;-2338912
PRINQP6;223245;-2338912;223245;-2338912
PRIONP7;880568;-1851898;887381;-1853486
PRIVAP3;813377;-1941385;816356;-1941873
PROD5P3;1046757;-2391562;1046757;-2391562
PRODAP3;612600;-2540789;612600;-2540789
PROV5P6;881598;-1805331;874864;-1808125
PROV6P1;671838;-2580925;671838;-2580925
PROV6P3;672338;-2580925;672338;-2580925
PROVEP4;512442;-2370632;512442;-2370632
PRRF5P3;329435;-1756881;329435;-1757878
PRRFIP3;324924;-1760598;320745;-1760129
PRRLAP6;829453;-1891276;831961;-1893237
PRRTTP4;647347;-2644906;650682;-2641862
PRRTTP6;639615;-2642917;639864;-2634728
PRUNIP6;841842;-1934143;838616;-1935560
PTAC P3;301072;-1972251;304424;-1973444
PTARLP3;913645;-2165092;917773;-2164398
PTARLP6;916183;-2174274;922005;-2172707
PTCH5P3;860763;-2012025;857610;-2013108
PTCHAP3;229819;-2359528;225693;-2356674
PTCHAP6;225159;-2352665;220819;-2345526
PTET P3;763849;-1839052;766249;-1838058
PTFAVP3;767861;-2510895;765937;-2512764
PTIVYP3;182214;-2401869;187193;-2400947
PTMAIP4;335150;-2417408;330542;-2416724
PUBLIP3;933376;-2113691;937322;-2114367
PUGETP3;946095;-1746116;946167;-1743205
PUISEP3;510367;-2474794;510115;-2470302
PUISEP6;504362;-2473035;499094;-2474527
PULUTP3;203893;-1813693;199885;-1810665
PURPAP1;484414;-1850035;484414;-1850035
PURPAP3;484914;-1850035;490038;-1848934
PUSY P3;863359;-2246372;857351;-2241868
PUSY P6;858311;-2238702;849656;-2232374
PUTE5P3;544917;-2452859;547758;-2456478
PUTE5P6;540269;-2457217;541650;-2450089
PUTEAP3;544417;-2452859;544417;-2452859
PUTEAP6;533015;-2456680;526475;-2455611
PUTTEP3;946320;-2451776;947236;-2450721
PUY  P3;678926;-1973639;675600;-1971189
PUYBEP4;316681;-2224636;320614;-2221339
PUYO5P3;261366;-1830275;260789;-1825113
PUYPEP4;505414;-2043587;508466;-2045930
PUYREP4;420003;-2118373;419655;-2119695
PYMONP3;796834;-2177120;791189;-2177711
PYMONP6;790749;-2184559;785519;-2188794
PYRAMP6;657004;-2446681;654125;-2440032
PYRIMP3;865635;-2129134;864749;-2131572
PZARBP2;919901;-2003852;919901;-2003852
Q.ECLP6;648986;-2679475;654967;-2677864
Q.ISSP3;538735;-2408285;543675;-2406686
Q.SEIP3;677133;-1841211;679106;-1843044
Q.SEIP6;680735;-1834018;688546;-1833120
QUAREP6;779470;-2621602;779170;-2623142
QUAROP3;747142;-2602208;744846;-2601132
QUATRP6;911794;-2212618;906139;-2213585
QUEIGP1;910247;-2045259;910247;-2045259
QUEIGP3;910747;-2045259;906871;-2045257
QUENTP4;621692;-2602878;624219;-2601545
QUES5P4;758033;-2571552;757878;-2568473
QUESTP3;200284;-2357292;198176;-2359012
QUEUIP1;602698;-2098004;602698;-2098004
QUEUIP3;602698;-2098004;602698;-2098004
QUEVIP3;908933;-2353517;909507;-2350212
QUIBEP3;148019;-2341049;147335;-2338068
QUIM5P3;135178;-2384221;134283;-2385478
QUIMPP3;84686;-2404143;86580;-2400347
QUINCP3;759315;-2096828;760040;-2098334
QUINSP6;927698;-1874983;937042;-1870636
QUINTP1;459927;-2331758;459927;-2331758
QUINTP6;445313;-2337518;437691;-2341728
QUINTP7;447344;-2325070;451674;-2314107
R.CH5P3;947844;-2404424;950141;-2401757
R.COTP6;588667;-2417560;589480;-2423701
R.GI5P3;722907;-2021294;718228;-2021303
R.GIEP3;722214;-2027023;722214;-2027023
R.JANP4;543219;-2338917;543219;-2338917
R.LANP3;247253;-1884496;242898;-1883043
R.LESP4;510812;-2514661;510982;-2517620
R.MOLP3;1033357;-2373029;1033357;-2373029
R.NE5P3;809218;-2208929;811838;-2210669
R.NENP3;807156;-2201159;810801;-2198397
R.ORAP3;604953;-2385967;602336;-2386855
R.YONP4;276594;-2227170;275738;-2229032
RABATP3;855824;-1715396;859855;-1713820
RABATP6;862961;-1723078;872385;-1716537
RABINP3;206261;-2371343;205653;-2367808
RABIOP4;411227;-2113544;416354;-2113874
RACTD66;606971;-1893798;606971;-1893798
RADICP4;474076;-2537356;474076;-2537356
RAGEAP3;978661;-1998050;979020;-1994015
RAMB5P3;764256;-2037265;768601;-2036431
RAMBEP3;911413;-2322342;911728;-2323478
RAMBOP3;481669;-2410398;478842;-2411836
RAMBOP4;476516;-2405917;472303;-2405469
RAMIEP3;506930;-1831691;505953;-1833255
RAN.PP3;262555;-2457033;256977;-2453667
RAN.PP6;269762;-2456592;258453;-2458235
RANCEP3;266440;-2461519;265994;-2463810
RANCEP6;282366;-2478804;284986;-2482643
RANDEP1;916368;-2007725;916368;-2007725
RANDEP2;903221;-2006111;900239;-2007868
RANDEP3;925455;-2006169;925455;-2006169
RANDEP5;916368;-2007725;922234;-2003247
RANDEP6;931541;-2005322;937803;-2001221
RANGUP3;874674;-2471173;874674;-2471173
RANTIP3;628232;-2547178;627693;-2548669
RANVIP4;375126;-2510588;379082;-2509593
RANVIP6;370883;-2504912;367151;-2497469
RAON P3;918794;-2329938;914328;-2330093
RAPEEP3;673689;-2422740;674659;-2417639
RASSUP3;802935;-1805009;806083;-1805294
RASSUP6;809713;-1811057;803841;-1810368
RATEAP3;952482;-2048729;952482;-2048729
RATIEP4;456890;-2530358;456890;-2530358
RATIEP6;463340;-2530908;470954;-2534390
RAVELP4;520526;-2186290;518939;-2187679
RAYNAP3;585360;-2156007;585360;-2156007
REALMP3;554364;-1900298;550233;-1898772
REALSP3;605929;-1815141;605780;-1816807
REALTP1;842377;-1774653;840441;-1774426
REALTP6;839857;-1771884;850488;-1766420
REALTP7;840723;-1788959;846599;-1793670
REBEUP3;853907;-2324506;853907;-2324506
REBO5P4;559434;-2234700;558093;-2236384
REBOUP3;804165;-1922244;804641;-1923362
RECOUP6;312426;-2263059;317734;-2265938
RECREP4;285362;-2234389;285952;-2230190
RECY P3;796071;-2462153;793762;-2463181
RECY P6;797860;-2456340;792237;-2449324
REDETP3;193396;-2410597;198047;-2407184
REFRAH1;874039;-2268937;874039;-2268937
REFRAP3;875969;-2264831;880287;-2264716
REGHAP3;588522;-2449801;588522;-2449801
REICHP3;1021154;-2400674;1024218;-2399026
REICHP6;1018409;-2407308;1020712;-2411525
REINAP3;883031;-2471217;884356;-2472086
REINIP4;427055;-2402344;424473;-2403666
RELA5P6;777519;-1794027;768452;-1792150
RELAIP4;542946;-2286043;539261;-2282814
RELE P6;882135;-2425795;876745;-2428539
REMILP3;918057;-2443500;918139;-2444519
REMIRP3;900732;-2288408;904917;-2288340
REMISP3;596734;-2544103;596477;-2538331
REMISP6;609620;-2544683;612798;-2548277
REMISP7;591186;-2553623;586083;-2546133
RENA5P3;882229;-2246316;885322;-2247762
RENAIP6;847691;-1706505;860865;-1705369
RENARP3;644506;-2367746;643408;-2369223
RENARP6;645318;-2364789;651692;-2364241
RENARP7;632930;-2328460;625518;-2329018
RENAUP4;420560;-2359070;417149;-2360745
RENNEP1;263777;-2374578;263777;-2374577
RENNEP6;265225;-2383546;264173;-2372213
RENOUP4;560388;-2587737;558017;-2586560
REOLEP3;374175;-1926267;367710;-1927587
REPAIP4;495381;-2075490;500968;-2072951
REPASP3;865682;-1893383;868554;-1892456
REQUIP3;610339;-1886165;610757;-1888263
REQUIP6;609839;-1886165;609839;-1886165
RESOLP3;235134;-1883428;230996;-1882742
RESSOP3;654314;-2537218;654314;-2537218
RETHEP3;772496;-2510461;772753;-2512443
REVE5P3;779437;-2003555;779437;-2003555
REVELP3;552412;-1840254;554839;-1841904
REVENP3;742510;-2010303;738191;-2007804
REVESP6;650894;-2462184;652519;-2463680
REVI5P7;827303;-2561682;817240;-2571708
REVIGP1;813850;-2419432;813850;-2419432
REVIGP3;810646;-2425309;803885;-2426039
REVIGP6;810643;-2417694;812354;-2406822
REVIGP7;818057;-2421171;814857;-2429947
REVINP3;772750;-2554729;770121;-2553652
RHENAP6;1008229;-2327163;1000316;-2327811
RHINAP3;1011205;-2342255;1007441;-2343556
RHINAP6;1045743;-2341388;1050484;-2345266
RHINHP1;1073873;-2341437;1080195;-2336828
RHINHP3;1021979;-2349433;1022355;-2351143
RHINHP6;1056522;-2340521;1057526;-2329590
RHOVYP3;822347;-2388032;823192;-2385213
RIAILP4;311650;-2326515;316379;-2325381
RIBAUP3;748803;-2229570;748885;-2230591
RIBEAP3;987974;-2341508;992501;-2342859
RIBECP3;658847;-2539310;661438;-2543485
RIBEMP3;671322;-2568873;670566;-2570533
RICH5P6;505785;-2425804;503601;-2426711
RICHAP6;712895;-2398794;710270;-2401009
RICHEP3;838681;-2450025;838859;-2452937
RICHEP6;830969;-2449812;824370;-2441456
RICHIP6;746154;-1755209;755641;-1757268
RIDENP4;565418;-2687847;562547;-2687151
RIETVP4;604939;-2682011;606321;-2682985
RIEZ P3;672838;-2580925;675323;-2581541
RIGNAP3;521521;-1994304;525179;-1992463
RIGOTP6;857783;-2248504;857783;-2248504
RILLIP3;770569;-2076873;771370;-2077731
RIOM P3;630530;-2114186;626755;-2115211
RIORGP3;666618;-2116947;662591;-2117335
RIORGP6;662675;-2121541;659187;-2115008
RIOU P4;554874;-2258694;555249;-2260513
RISCLP3;366228;-1873844;365530;-1875707
RISLEP4;453279;-2500546;453279;-2500546
RISSOP6;1011514;-1805585;1013341;-1796750
RIVAGP4;603295;-2222012;608161;-2220496
RIVALP3;968254;-1945141;968254;-1945141
RIVARP4;442075;-2206361;437922;-2203214
RIVE5P3;820017;-2008803;821104;-2009685
RIVENP3;479440;-1761947;473813;-1760910
RIVENP6;485634;-1761324;495240;-1757044
RIVI5P3;892499;-1981632;892499;-1981632
RIVI6P3;526801;-1927685;525026;-1929344
RIVIEP3;686431;-2006072;681393;-2007406
RIVIEP6;693246;-2002870;697741;-1995768
RIXHEP3;992424;-2276094;989435;-2275397
ROANNP3;689140;-2091308;687893;-2086074
ROBE5P3;1038833;-2395491;1041763;-2396107
ROBI5P6;527461;-2388091;526992;-2389999
ROBI6P3;604558;-1727611;604558;-1727611
ROCADP6;730391;-1762211;730832;-1765705
ROCBAP6;934793;-1757930;934793;-1757930
ROCH4P4;427772;-2212223;423269;-2209749
ROCH5P3;759116;-2083751;754753;-2084940
ROCH6P3;876592;-2019774;876592;-2019774
ROCH7P4;429551;-2134418;429315;-2136192
ROCH8P4;284042;-2140182;279722;-2142250
ROCHEP4;491829;-2162575;493381;-2164068
RODE P3;900889;-1729226;901520;-1726102
RODEZP3;553952;-1939137;551670;-1933972
ROESCP3;1059392;-2413148;1059213;-2409223
ROGNAP3;811375;-1803114;813727;-1801261
ROGNAP6;822024;-1808941;817061;-1810327
ROHRWP3;1050607;-2415045;1050689;-2416065
ROISEP3;687674;-2554756;688975;-2555748
ROJA P3;401324;-1961888;404124;-1963743
ROLAMP3;842809;-2259086;849294;-2252573
ROLAMP6;858255;-2258306;865696;-2259701
ROM  P4;417266;-2171212;417850;-2172712
ROM  P7;412683;-2167586;412148;-2171156
ROMA6P4;338191;-2429415;338191;-2429415
ROMAIP1;681054;-2467329;683552;-2466571
ROMAIP3;680039;-2459407;677350;-2458279
ROMAIP6;673821;-2466138;671289;-2467935
ROMANP3;742736;-2123922;740381;-2125194
ROMB5P3;880504;-2490124;881419;-2489070
ROMELP3;764343;-2261126;768951;-2258197
ROMENP3;730126;-2171171;730208;-2172191
ROMILP3;780452;-2391310;780232;-2396308
ROMILP4;779484;-2375802;779601;-2378400
ROMORP4;557061;-2250131;560983;-2251595
RONCHP3;908011;-2275379;910785;-2277372
RONCIP3;717548;-2237897;720651;-2237245
ROPHEP3;260578;-2424533;263079;-2420867
ROQUEP3;822976;-1797443;822992;-1798671
ROSENP3;1006303;-2259336;1007078;-2254511
ROSERP4;355907;-2305596;352796;-2302176
ROSIEP3;822718;-2302361;818506;-2305753
ROSIEP6;839304;-2306624;826422;-2301703
ROSNAP4;492557;-2208823;489356;-2210219
ROSPEP3;151434;-2492267;156171;-2493311
ROSPEP6;152933;-2488257;152331;-2494172
ROSS5P3;698773;-2508516;699688;-2507462
ROSSIP3;838845;-2058511;835053;-2061073
ROSTRP3;159273;-2426220;159537;-2428011
ROU.NP6;694208;-2668207;692045;-2670145
ROUGEP6;458966;-2504415;446314;-2493416
ROUGEP7;441780;-2511159;429325;-2516310
ROUGIP6;782299;-1830554;788185;-1830884
ROUI5P4;412164;-2135493;408170;-2135272
ROUMAP6;349193;-2120405;349193;-2120405
ROUMOP5;897123;-1857506;897086;-1851310
ROUMOP6;932631;-1818355;931799;-1823883
ROUREP3;747891;-1792619;750511;-1791472
ROUS5P3;855462;-1790660;858463;-1791079
ROUS6P4;505103;-2196695;506592;-2199014
ROUS7P3;862812;-2439194;862895;-2440215
ROUSSP3;685298;-2321388;688050;-2319625
ROUSSP6;680356;-2312736;675631;-2315764
ROUVEP4;482245;-2075526;482245;-2075526
ROUYEP3;259781;-1853220;261180;-1849054
ROUZEP3;516100;-1687120;515995;-1682931
ROYANP4;297194;-2111606;292313;-2109945
ROYE P3;640186;-2562957;638007;-2560553
ROYE P6;646509;-2562530;646216;-2564888
ROZEBP6;664072;-2693447;671618;-2692322
RQBILP3;941692;-1847186;945109;-1846116
RQBILP5;941688;-1843146;939004;-1842617
RQFORP3;299435;-1888868;303895;-1888943
RQREDP1;622783;-1864326;622783;-1864326
RQREDP3;623283;-1864326;623283;-1864326
RQROUP3;800867;-1824174;801327;-1828434
RQROUP6;806143;-1822452;796682;-1820131
RUBLOP3;646880;-2288922;648021;-2290525
RUE  P4;578179;-2604050;578144;-2601600
RUEILP3;565669;-2449383;562348;-2449276
RUEILP6;524393;-2473681;523994;-2476816
RUEYRP1;588642;-1973909;585246;-1975080
